Date,Time,Temp,SpCond,pH,pHmV,Chloride,AmmoniumN,NitrateN,Turbidity.,DO
9/19/2015,12:25:53,14.68,0.749,7.12,-33.1,53.64,3.51,0,-0.2,93.98
9/19/2015,12:30:53,14.69,0.749,7.12,-33.1,53.96,3.48,0,-0.4,93.97
9/19/2015,12:35:53,14.69,0.749,7.12,-33.3,54.04,3.46,0,-0.2,93.93
9/19/2015,12:40:53,14.69,0.749,7.12,-33.1,53.05,3.46,0,-0.3,93.95
9/19/2015,12:45:53,14.69,0.749,7.12,-33.1,53.05,3.49,0,-0.3,93.65
9/19/2015,12:50:53,14.67,0.749,7.12,-33.1,52.13,3.53,0,-0.2,93.43
9/19/2015,12:55:53,14.67,0.749,7.12,-33,52.97,3.53,0,0,93.37
9/19/2015,13:00:53,14.67,0.749,7.12,-33.2,52.41,3.48,0,-0.3,93.32
9/19/2015,13:05:53,14.66,0.749,7.12,-33,51.69,3.58,0,-0.2,93.04
9/19/2015,13:10:53,14.66,0.749,7.12,-33.1,51.4,3.59,0,-0.1,93.01
9/19/2015,13:15:53,14.65,0.749,7.12,-33,51.48,3.54,0,-0.1,92.72
9/19/2015,13:20:53,14.63,0.749,7.12,-33.1,51.83,3.56,0,-0.3,92.42
9/19/2015,13:25:53,14.63,0.749,7.12,-33,52.04,3.55,0,-0.2,92.33
9/19/2015,13:30:53,14.63,0.749,7.12,-33,51.88,3.57,0,-0.1,92.37
9/19/2015,13:35:53,14.63,0.749,7.12,-33,51.58,3.56,0,-0.2,92.28
9/19/2015,13:40:53,14.62,0.749,7.12,-33,51.98,3.54,0,-0.1,92.12
9/19/2015,13:45:53,14.62,0.749,7.12,-33.1,52.06,3.52,0,-0.3,91.85
9/19/2015,13:50:53,14.61,0.749,7.12,-32.9,51.88,3.53,0,-0.2,91.52
9/19/2015,13:55:53,14.59,0.749,7.12,-32.8,51.82,3.59,0,-0.3,91.39
9/19/2015,14:00:53,14.58,0.749,7.12,-32.8,52.24,3.57,0,-0.4,91.11
9/19/2015,14:05:53,14.56,0.749,7.12,-32.8,52.04,3.59,0,0,90.81
9/19/2015,14:10:53,14.55,0.749,7.12,-33,52.13,3.6,0,-0.1,90.77
9/19/2015,14:15:53,14.53,0.749,7.11,-32.8,51.83,3.58,0,-0.2,90.7
9/19/2015,14:20:53,14.52,0.749,7.12,-32.8,52.15,3.61,0,0,90.73
9/19/2015,14:25:53,14.51,0.749,7.11,-32.8,52.71,3.61,0,-0.2,90.81
9/19/2015,14:30:53,14.5,0.749,7.11,-32.8,53.52,3.57,0,-0.3,90.29
9/19/2015,14:35:53,14.5,0.749,7.12,-32.9,54.4,3.56,0,-0.1,90.03
9/19/2015,14:40:53,14.48,0.749,7.11,-32.7,53.67,3.59,0,-0.3,89.73
9/19/2015,14:45:53,14.45,0.749,7.11,-32.6,53.51,3.58,0,-0.2,89.23
9/19/2015,14:50:53,14.42,0.749,7.11,-32.7,53.24,3.62,0,-0.3,88.7
9/19/2015,14:55:53,14.39,0.749,7.11,-32.5,52.43,3.66,0,-0.4,88.15
9/19/2015,15:00:53,14.38,0.749,7.11,-32.7,52.22,3.64,0,-0.4,87.98
9/19/2015,15:05:53,14.38,0.749,7.11,-32.5,51.86,3.66,0,-0.2,88.29
9/19/2015,15:10:53,14.44,0.749,7.11,-32.7,52.36,3.67,0,0.1,89.77
9/19/2015,15:15:53,14.43,0.749,7.11,-32.7,52.06,3.65,0,-0.3,89.86
9/19/2015,15:20:53,14.42,0.749,7.11,-32.6,51.69,3.69,0,0,89.4
9/19/2015,15:25:53,14.41,0.749,7.11,-32.5,50.97,3.7,0,-0.4,89.08
9/19/2015,15:30:53,14.39,0.749,7.11,-32.5,51.61,3.71,0,-0.2,88.76
9/19/2015,15:35:53,14.38,0.749,7.11,-32.7,51.87,3.63,0,-0.2,88.49
9/19/2015,15:40:53,14.36,0.749,7.11,-32.5,51.56,3.67,0,-0.4,88.2
9/19/2015,15:45:53,14.33,0.749,7.11,-32.6,52.02,3.63,0,-0.3,87.93
9/19/2015,15:50:53,14.3,0.749,7.11,-32.6,52.06,3.68,0,-0.2,87.52
9/19/2015,15:55:53,14.28,0.749,7.11,-32.4,51.65,3.69,0,-0.3,86.96
9/19/2015,16:00:53,14.27,0.749,7.11,-32.3,51.78,3.7,0,-0.2,87
9/19/2015,16:05:53,14.26,0.749,7.11,-32.3,51.67,3.7,0,-0.3,86.76
9/19/2015,16:10:53,14.24,0.749,7.11,-32.3,51.8,3.68,0,-0.1,86.32
9/19/2015,16:15:53,14.22,0.749,7.11,-32.3,51.81,3.67,0,-0.3,86.08
9/19/2015,16:20:53,14.2,0.749,7.11,-32.3,51.82,3.68,0,-0.2,86.05
9/19/2015,16:25:53,14.19,0.749,7.11,-32.3,52.18,3.67,0,-0.1,85.73
9/19/2015,16:30:53,14.19,0.749,7.11,-32.5,52.76,3.64,0,-0.2,85.86
9/19/2015,16:35:53,14.2,0.749,7.11,-32.3,51.96,3.71,0,-0.2,86.49
9/19/2015,16:40:53,14.21,0.749,7.11,-32.3,51.97,3.7,0,-0.2,86.97
9/19/2015,16:45:53,14.2,0.749,7.11,-32.3,52.01,3.69,0,0.5,87.06
9/19/2015,16:50:53,14.18,0.749,7.11,-32.2,52.01,3.73,0,1.5,86.19
9/19/2015,16:55:53,14.15,0.749,7.1,-32,52.07,3.71,0,0.5,85.52
9/19/2015,17:00:53,14.16,0.749,7.1,-32.1,52.11,3.71,0,0.1,85.99
9/19/2015,17:05:53,14.17,0.749,7.11,-32.3,52.38,3.74,0,0.1,86.57
9/19/2015,17:10:53,14.17,0.749,7.1,-32.1,52.05,3.76,0,0,86.36
9/19/2015,17:15:53,14.17,0.749,7.1,-32.1,51.93,3.82,0,-0.2,86.07
9/19/2015,17:20:53,14.17,0.749,7.1,-32.2,51.83,3.73,0,-0.2,86.18
9/19/2015,17:25:53,14.14,0.749,7.1,-32,51.96,3.65,0,-0.3,85.15
9/19/2015,17:30:53,14.13,0.749,7.1,-32,52.05,3.73,0,-0.2,84.35
9/19/2015,17:35:53,14.12,0.749,7.1,-32.1,52.37,3.75,0,-0.1,84.24
9/19/2015,17:40:53,14.11,0.749,7.1,-32,52.79,3.65,0,0,83.56
9/19/2015,17:45:53,14.09,0.749,7.1,-32,52.92,3.69,0,-0.2,83.11
9/19/2015,17:50:53,14.09,0.749,7.1,-32,52.8,3.77,0,-0.2,82.93
9/19/2015,17:55:53,14.08,0.749,7.1,-31.9,52.59,3.74,0,-0.3,82.92
9/19/2015,18:00:53,14.07,0.749,7.1,-31.8,51.83,3.73,0,-0.2,82.72
9/19/2015,18:05:53,14.07,0.749,7.1,-31.7,51.44,3.74,0,-0.2,82.64
9/19/2015,18:10:53,14.06,0.749,7.1,-31.9,52.64,3.7,0,-0.2,82.62
9/19/2015,18:15:53,14.05,0.749,7.1,-31.9,52.79,3.7,0,0.5,82.44
9/19/2015,18:20:53,14.04,0.749,7.1,-31.9,52.72,3.73,0,0.1,82.35
9/19/2015,18:25:53,14.04,0.749,7.1,-31.9,52.74,3.69,0,-0.3,82.2
9/19/2015,18:30:53,14.04,0.749,7.1,-31.7,52.51,3.76,0,-0.3,82.27
9/19/2015,18:35:53,14.04,0.749,7.1,-31.9,52.83,3.7,0,-0.3,82.36
9/19/2015,18:40:53,14.04,0.749,7.1,-31.7,52.45,3.69,0,-0.3,82.49
9/19/2015,18:45:53,14.03,0.749,7.1,-31.9,52.99,3.71,0,-0.2,82.29
9/19/2015,18:50:53,14.03,0.75,7.1,-31.7,52.6,3.77,0,-0.1,82.16
9/19/2015,18:55:53,14.02,0.75,7.09,-31.7,52.68,3.76,0,-0.2,81.91
9/19/2015,19:00:53,14.02,0.75,7.1,-31.9,53,3.7,0,-0.1,81.82
9/19/2015,19:05:53,14.02,0.75,7.1,-31.9,52.92,3.73,0,-0.1,81.6
9/19/2015,19:10:53,14.01,0.75,7.1,-31.7,52.62,3.74,0,-0.2,81.5
9/19/2015,19:15:53,14.01,0.75,7.1,-31.7,52.73,3.76,0,-0.2,81.41
9/19/2015,19:20:53,14.01,0.75,7.09,-31.7,52.7,3.76,0,-0.2,81.32
9/19/2015,19:25:53,14,0.75,7.09,-31.7,52.58,3.78,0,-0.2,81.23
9/19/2015,19:30:53,14,0.75,7.1,-31.7,52.54,3.84,0,-0.2,81.16
9/19/2015,19:35:53,14,0.75,7.1,-31.8,52.89,3.76,0,0,81.08
9/19/2015,19:40:53,14,0.75,7.1,-31.9,52.96,3.72,0,0,81.09
9/19/2015,19:45:53,13.99,0.75,7.1,-31.9,52.99,3.67,0,0.1,81.05
9/19/2015,19:50:53,13.99,0.75,7.1,-31.7,52.8,3.75,0,0,81.06
9/19/2015,19:55:52,13.99,0.75,7.1,-31.9,53.24,3.78,0,0.1,81.04
9/19/2015,20:00:53,13.99,0.75,7.1,-31.9,53.17,3.76,0,0.1,81.05
9/19/2015,20:05:53,13.98,0.75,7.1,-31.9,53.19,3.76,0,0,80.99
9/19/2015,20:10:53,13.98,0.75,7.1,-31.8,52.73,3.75,0,0,81
9/19/2015,20:15:54,13.98,0.75,7.1,-31.7,52.75,3.77,0,0,81.04
9/19/2015,20:20:53,13.98,0.75,7.1,-31.7,52.6,3.78,0,0,81.03
9/19/2015,20:25:53,13.98,0.75,7.1,-31.9,52.83,3.8,0,0,80.96
9/19/2015,20:30:53,13.98,0.75,7.1,-31.9,53.06,3.83,0,0,81.02
9/19/2015,20:35:53,13.98,0.75,7.1,-31.7,52.84,3.82,0,-0.1,81.03
9/19/2015,20:40:53,13.98,0.751,7.1,-31.7,52.78,3.83,0,0,81.05
9/19/2015,20:45:53,13.98,0.751,7.1,-31.9,53.16,3.82,0,-0.1,81.02
9/19/2015,20:50:53,13.98,0.751,7.1,-31.9,53.14,3.79,0,0,80.99
9/19/2015,20:55:53,13.97,0.751,7.1,-31.8,52.96,3.81,0,-0.2,80.91
9/19/2015,21:00:54,13.97,0.751,7.1,-31.7,52.66,3.78,0,0.1,81.05
9/19/2015,21:05:53,13.97,0.751,7.1,-31.9,53.09,3.81,0,0,81
9/19/2015,21:10:53,13.97,0.751,7.1,-31.8,52.93,3.85,0,-0.1,81.06
9/19/2015,21:15:53,13.97,0.751,7.1,-31.9,53.2,3.8,0,0,81.07
9/19/2015,21:20:53,13.97,0.751,7.1,-31.9,53.47,3.83,0,-0.2,81.02
9/19/2015,21:25:53,13.96,0.751,7.1,-32,53.69,3.86,0,0,81.11
9/19/2015,21:30:53,13.96,0.751,7.1,-31.9,53.67,3.82,0,-0.2,81.02
9/19/2015,21:35:53,13.96,0.751,7.1,-31.9,53.51,3.83,0,0,81
9/19/2015,21:40:54,13.96,0.751,7.1,-31.9,53.44,3.8,0,0,81.05
9/19/2015,21:45:53,13.96,0.752,7.1,-31.9,53.47,3.83,0,-0.2,81
9/19/2015,21:50:53,13.96,0.751,7.1,-31.9,53.59,3.86,0,-0.2,81.03
9/19/2015,21:55:53,13.96,0.752,7.1,-31.8,53.27,3.87,0,-0.1,81.1
9/19/2015,22:00:53,13.96,0.752,7.1,-31.8,53.46,3.84,0,-0.2,81.12
9/19/2015,22:05:53,13.95,0.752,7.1,-31.9,53.52,3.84,0,-0.2,81.12
9/19/2015,22:10:53,13.95,0.752,7.1,-31.8,53.4,3.84,0,-0.2,81.12
9/19/2015,22:15:53,13.95,0.752,7.1,-31.9,53.6,3.83,0,-0.1,81.06
9/19/2015,22:20:53,13.95,0.752,7.1,-31.9,53.81,3.85,0,0,81.11
9/19/2015,22:25:53,13.95,0.752,7.1,-31.9,53.82,3.87,0,0.2,81.07
9/19/2015,22:30:53,13.95,0.752,7.1,-31.9,53.78,3.83,0,-0.1,81.12
9/19/2015,22:35:53,13.95,0.752,7.1,-31.8,53.46,3.8,0,-0.2,81.07
9/19/2015,22:40:53,13.95,0.752,7.1,-31.9,53.66,3.83,0,0,81.1
9/19/2015,22:45:53,13.95,0.752,7.1,-31.8,53.2,3.84,0,-0.2,81.12
9/19/2015,22:50:53,13.95,0.752,7.1,-31.9,53.7,3.85,0,-0.1,81.08
9/19/2015,22:55:53,13.95,0.752,7.1,-31.9,53.89,3.86,0,-0.2,81.15
9/19/2015,23:00:53,13.95,0.752,7.1,-32,53.72,3.9,0,-0.2,81.12
9/19/2015,23:05:53,13.95,0.753,7.1,-32,53.72,3.85,0,-0.2,81.1
9/19/2015,23:10:53,13.94,0.753,7.1,-31.9,53.4,3.87,0,-0.2,81.11
9/19/2015,23:15:53,13.94,0.753,7.1,-31.8,53.38,3.86,0,-0.2,81.08
9/19/2015,23:20:53,13.94,0.753,7.1,-32,53.94,3.81,0,0,81.1
9/19/2015,23:25:53,13.94,0.753,7.1,-31.8,53.57,3.83,0,-0.2,81.1
9/19/2015,23:30:53,13.94,0.753,7.1,-31.9,53.84,3.83,0,-0.2,81.13
9/19/2015,23:35:53,13.94,0.753,7.1,-31.9,53.58,3.87,0,-0.2,81.18
9/19/2015,23:40:53,13.94,0.753,7.1,-31.8,53.52,3.83,0,-0.4,81.13
9/19/2015,23:45:53,13.94,0.753,7.1,-32,53.78,3.83,0,0,81.15
9/19/2015,23:50:53,13.93,0.753,7.1,-32,53.8,3.83,0,-0.2,81.16
9/19/2015,23:55:53,13.93,0.753,7.1,-31.8,53.47,3.8,0,-0.1,81.18
9/20/2015,0:00:53,13.94,0.753,7.1,-31.8,53.59,3.83,0,-0.2,81.13
9/20/2015,0:05:53,13.93,0.753,7.1,-31.9,53.59,3.84,0,-0.1,81.15
9/20/2015,0:10:53,13.94,0.753,7.1,-32,54.04,3.84,0,0,81.17
9/20/2015,0:15:53,13.93,0.753,7.1,-31.9,53.76,3.83,0,-0.1,81.13
9/20/2015,0:20:53,13.93,0.753,7.1,-32,53.96,3.9,0,-0.1,81.16
9/20/2015,0:25:53,13.93,0.754,7.1,-32,54.02,3.85,0,-0.2,81.16
9/20/2015,0:30:53,13.93,0.754,7.1,-32,54.13,3.94,0,-0.1,81.13
9/20/2015,0:35:53,13.93,0.754,7.1,-31.9,53.78,3.89,0,-0.3,81.18
9/20/2015,0:40:53,13.93,0.754,7.1,-31.9,53.95,3.9,0,0,81.19
9/20/2015,0:45:53,13.93,0.754,7.1,-32,54.32,3.89,0,-0.1,81.25
9/20/2015,0:50:53,13.93,0.754,7.1,-31.9,53.98,3.85,0,-0.1,81.19
9/20/2015,0:55:53,13.93,0.754,7.1,-31.9,53.93,3.9,0,-0.1,81.21
9/20/2015,1:00:53,13.92,0.754,7.1,-32,54.33,3.9,0,-0.1,81.16
9/20/2015,1:05:53,13.93,0.754,7.1,-31.9,53.88,3.88,0,0,81.23
9/20/2015,1:10:53,13.92,0.754,7.1,-31.9,54,3.86,0,-0.1,81.2
9/20/2015,1:15:52,13.92,0.754,7.1,-31.9,54.01,3.87,0,0,81.16
9/20/2015,1:20:53,13.92,0.754,7.1,-31.9,54.01,3.91,0,-0.1,81.16
9/20/2015,1:25:53,13.92,0.754,7.1,-31.9,53.96,3.88,0,-0.1,81.22
9/20/2015,1:30:53,13.92,0.754,7.1,-31.9,54.15,3.88,0,0,81.25
9/20/2015,1:35:53,13.92,0.754,7.1,-31.8,54.02,3.86,0,-0.2,81.19
9/20/2015,1:40:53,13.92,0.754,7.1,-32,54.28,3.86,0,-0.2,81.19
9/20/2015,1:45:53,13.92,0.754,7.1,-32,54.53,3.82,0,0.1,81.21
9/20/2015,1:50:54,13.92,0.754,7.1,-31.9,54.16,3.82,0,0.1,81.31
9/20/2015,1:55:53,13.92,0.754,7.1,-31.9,54.08,3.83,0,-0.1,81.26
9/20/2015,2:00:53,13.92,0.755,7.1,-32.1,54.62,3.84,0,-0.1,81.27
9/20/2015,2:05:53,13.92,0.755,7.1,-32,54.06,3.93,0,-0.1,81.29
9/20/2015,2:10:53,13.91,0.755,7.1,-31.9,53.98,3.9,0,-0.2,81.3
9/20/2015,2:15:53,13.91,0.755,7.1,-32,54.2,3.86,0,-0.1,81.32
9/20/2015,2:20:53,13.91,0.755,7.1,-32.1,54.52,3.87,0,-0.1,81.23
9/20/2015,2:25:53,13.91,0.755,7.1,-32.1,54.55,3.87,0,-0.1,81.31
9/20/2015,2:30:53,13.91,0.755,7.1,-31.9,54.1,3.92,0,-0.2,81.23
9/20/2015,2:35:53,13.91,0.755,7.1,-32,54.06,3.9,0,-0.2,81.32
9/20/2015,2:40:53,13.91,0.755,7.1,-32,54.32,3.85,0,0,81.32
9/20/2015,2:45:53,13.91,0.755,7.1,-32.1,54.48,3.91,0,-0.2,81.28
9/20/2015,2:50:53,13.91,0.755,7.1,-32,54.26,3.86,0,0,81.27
9/20/2015,2:55:53,13.91,0.755,7.1,-32,54.06,3.88,0,-0.2,81.31
9/20/2015,3:00:53,13.91,0.755,7.1,-32,54.47,3.88,0,-0.2,81.28
9/20/2015,3:05:53,13.91,0.755,7.1,-32,54.41,3.85,0,-0.1,81.33
9/20/2015,3:10:53,13.91,0.755,7.1,-31.9,54.27,3.9,0,0,81.42
9/20/2015,3:15:53,13.9,0.755,7.1,-32,54.47,3.85,0,-0.2,81.31
9/20/2015,3:20:53,13.9,0.755,7.1,-32,54.37,3.88,0,0,81.36
9/20/2015,3:25:53,13.9,0.755,7.1,-32,54.45,3.87,0,0,81.37
9/20/2015,3:30:53,13.9,0.755,7.1,-32.1,54.76,3.9,0,-0.2,81.36
9/20/2015,3:35:53,13.9,0.755,7.1,-32,54.37,3.85,0,-0.1,81.4
9/20/2015,3:40:53,13.9,0.755,7.1,-32,54.44,3.88,0,-0.2,81.4
9/20/2015,3:45:53,13.9,0.755,7.1,-32,54.37,3.9,0,-0.2,81.36
9/20/2015,3:50:53,13.9,0.755,7.1,-32.2,54.79,3.86,0,0,81.37
9/20/2015,3:55:53,13.9,0.755,7.1,-32,54.45,3.97,0,0,81.34
9/20/2015,4:00:53,13.9,0.755,7.1,-32,54.4,3.88,0,-0.2,81.47
9/20/2015,4:05:53,13.9,0.755,7.1,-32.1,54.68,3.88,0,-0.2,81.44
9/20/2015,4:10:53,13.89,0.755,7.1,-32,54.49,3.94,0,-0.1,81.43
9/20/2015,4:15:53,13.89,0.755,7.1,-32,54.23,3.88,0,0,81.4
9/20/2015,4:20:54,13.89,0.755,7.1,-32,54.29,3.84,0,0,81.37
9/20/2015,4:25:53,13.89,0.755,7.1,-32,54.44,3.93,0,0.3,81.39
9/20/2015,4:30:53,13.89,0.755,7.1,-32.2,54.97,3.89,0,0,81.44
9/20/2015,4:35:53,13.89,0.755,7.1,-32,54.45,3.91,0,-0.2,81.42
9/20/2015,4:40:53,13.89,0.756,7.1,-32.2,54.81,3.87,0,-0.1,81.47
9/20/2015,4:45:53,13.89,0.756,7.1,-32.2,54.94,3.91,0,0.1,81.42
9/20/2015,4:50:53,13.89,0.755,7.1,-32.2,54.83,3.91,0,0.1,81.39
9/20/2015,4:55:53,13.89,0.756,7.1,-32.2,54.88,3.89,0,0.8,81.35
9/20/2015,5:00:53,13.89,0.756,7.1,-32.2,55,3.84,0,1.5,81.31
9/20/2015,5:05:53,13.89,0.756,7.1,-32.2,54.82,3.86,0,0.9,81.36
9/20/2015,5:10:53,13.89,0.756,7.1,-32.2,54.92,3.89,0,0.9,81.34
9/20/2015,5:15:53,13.89,0.756,7.1,-32,54.59,3.88,0,0.6,81.37
9/20/2015,5:20:53,13.89,0.756,7.1,-32.1,54.69,3.91,0,0.2,81.47
9/20/2015,5:25:53,13.89,0.756,7.1,-32.2,54.86,3.85,0,0,81.51
9/20/2015,5:30:53,13.89,0.756,7.1,-32.2,54.85,3.85,0,0,81.42
9/20/2015,5:35:53,13.89,0.756,7.1,-32.2,55,3.87,0,0.1,81.42
9/20/2015,5:40:53,13.89,0.756,7.1,-32.2,54.74,3.9,0,-0.1,81.46
9/20/2015,5:45:53,13.89,0.756,7.1,-32.2,54.73,3.88,0,-0.1,81.47
9/20/2015,5:50:53,13.89,0.756,7.1,-32.1,54.28,3.9,0,0,81.46
9/20/2015,5:55:53,13.88,0.756,7.1,-32.2,54.83,3.88,0,0.1,81.51
9/20/2015,6:00:53,13.89,0.756,7.1,-32.2,54.96,3.89,0,0.4,81.46
9/20/2015,6:05:53,13.88,0.756,7.1,-32.2,54.97,3.9,0,0.3,81.46
9/20/2015,6:10:53,13.88,0.756,7.1,-32.1,54.54,3.88,0,0,81.46
9/20/2015,6:15:53,13.88,0.756,7.1,-32.1,54.18,3.9,0,0.2,81.56
9/20/2015,6:20:53,13.88,0.756,7.1,-32.2,54.36,3.86,0,0.1,81.6
9/20/2015,6:25:53,13.88,0.756,7.11,-32.3,54.85,3.89,0,3.4,81.59
9/20/2015,6:30:54,13.88,0.756,7.1,-32.2,54.56,3.88,0,0.4,81.6
9/20/2015,6:35:54,13.88,0.756,7.11,-32.3,54.63,3.85,0,0.5,81.63
9/20/2015,6:40:54,13.88,0.756,7.1,-32.2,54.21,3.86,0,-0.1,81.64
9/20/2015,6:45:53,13.88,0.756,7.1,-32.2,53.91,3.91,0,0.2,81.74
9/20/2015,6:50:53,13.88,0.756,7.1,-32.2,54.29,3.86,0,-0.2,81.79
9/20/2015,6:55:54,13.88,0.756,7.1,-32.2,53.87,3.84,0,-0.1,81.91
9/20/2015,7:00:53,13.88,0.756,7.1,-32.2,53.97,3.88,0,-0.2,82.05
9/20/2015,7:05:53,13.88,0.756,7.11,-32.3,54.4,3.84,0,-0.2,82.12
9/20/2015,7:10:53,13.88,0.756,7.1,-32.2,54.03,3.93,0,0.1,82.34
9/20/2015,7:15:53,13.89,0.756,7.1,-32.2,53.81,3.9,0,-0.2,82.38
9/20/2015,7:20:54,13.89,0.756,7.11,-32.3,54.35,3.9,0,-0.3,82.58
9/20/2015,7:25:53,13.9,0.756,7.1,-32.2,54,3.93,0,-0.4,82.65
9/20/2015,7:30:53,13.9,0.756,7.11,-32.3,54.42,3.9,0,-0.4,82.65
9/20/2015,7:35:53,13.9,0.756,7.1,-32.2,54.11,3.9,0,-0.3,82.7
9/20/2015,7:40:54,13.91,0.756,7.1,-32.2,54.08,3.89,0,-0.2,82.78
9/20/2015,7:45:53,13.91,0.756,7.1,-32.2,54.02,3.87,0,-0.3,82.93
9/20/2015,7:50:53,13.92,0.756,7.1,-32.2,54.11,3.92,0,-0.3,82.98
9/20/2015,7:55:54,13.92,0.756,7.1,-32.2,54.09,3.87,0,-0.3,83.09
9/20/2015,8:00:54,13.93,0.756,7.11,-32.2,54.08,3.86,0,-0.2,83.26
9/20/2015,8:05:53,13.94,0.756,7.11,-32.3,54.13,3.92,0,-0.2,83.59
9/20/2015,8:10:53,13.95,0.756,7.11,-32.4,54.48,3.9,0,-0.3,83.75
9/20/2015,8:15:53,13.96,0.756,7.11,-32.3,54.18,3.91,0,-0.3,83.68
9/20/2015,8:20:53,13.96,0.756,7.11,-32.3,54.07,3.98,0,-0.3,83.7
9/20/2015,8:25:53,13.97,0.756,7.11,-32.3,54.06,3.9,0,-0.2,83.87
9/20/2015,8:30:53,13.98,0.756,7.11,-32.4,54.44,3.86,0,-0.4,83.84
9/20/2015,8:35:53,13.98,0.756,7.11,-32.5,54.53,3.91,0,-0.2,83.89
9/20/2015,8:40:53,13.99,0.756,7.11,-32.3,54.18,3.9,0,-0.2,84.05
9/20/2015,8:45:53,14.01,0.756,7.11,-32.5,54.53,3.9,0,-0.2,84.34
9/20/2015,8:50:53,14.02,0.756,7.11,-32.3,54.24,3.84,0,-0.2,84.59
9/20/2015,8:55:53,14.03,0.756,7.11,-32.5,54.51,3.88,0,-0.3,85.04
9/20/2015,9:00:54,14.04,0.756,7.11,-32.6,54.56,3.91,0,-0.4,85.25
9/20/2015,9:05:53,14.05,0.756,7.11,-32.4,54.14,3.92,0,-0.4,85.43
9/20/2015,9:10:53,14.06,0.756,7.11,-32.4,54.03,3.88,0,-0.4,85.75
9/20/2015,9:15:54,14.07,0.756,7.11,-32.7,54.47,3.85,0,-0.4,86.22
9/20/2015,9:20:53,14.07,0.756,7.11,-32.5,54.03,3.87,0,-0.4,86.02
9/20/2015,9:25:53,14.08,0.756,7.11,-32.6,54.42,3.84,0,-0.4,86.12
9/20/2015,9:30:53,14.09,0.756,7.11,-32.7,54.47,3.85,0,-0.3,86.43
9/20/2015,9:35:53,14.1,0.756,7.11,-32.7,54.47,3.86,0,-0.4,86.74
9/20/2015,9:40:53,14.11,0.756,7.11,-32.6,54.15,3.85,0,-0.4,87.48
9/20/2015,9:45:54,14.11,0.756,7.11,-32.8,54.45,3.78,0,-0.4,87.75
9/20/2015,9:50:54,14.13,0.756,7.11,-32.7,54.1,3.77,0,-0.3,87.94
9/20/2015,9:55:53,14.16,0.756,7.11,-32.7,54.04,3.78,0,-0.4,88.6
9/20/2015,10:00:53,14.16,0.756,7.11,-32.8,54.08,3.82,0,-0.4,88.91
9/20/2015,10:05:53,14.15,0.756,7.12,-32.8,54.1,3.78,0,-0.4,88.83
9/20/2015,10:10:53,14.15,0.757,7.12,-33,54.52,3.79,0,-0.4,89.13
9/20/2015,10:15:54,14.17,0.756,7.12,-33,54.53,3.8,0,-0.4,89.69
9/20/2015,10:20:53,14.17,0.757,7.12,-32.9,54.15,3.8,0,-0.2,89.81
9/20/2015,10:25:54,14.18,0.756,7.12,-32.9,54.15,3.75,0,-0.5,89.83
9/20/2015,10:30:53,14.19,0.756,7.12,-33,54.45,3.77,0,-0.4,90.24
9/20/2015,10:35:53,14.21,0.757,7.12,-33,54.12,3.79,0,-0.3,90.92
9/20/2015,10:40:53,14.22,0.757,7.12,-33,54.12,3.78,0,-0.5,91.21
9/20/2015,10:45:53,14.21,0.757,7.12,-33,54.03,3.72,0,-0.4,90.97
9/20/2015,10:50:54,14.2,0.757,7.12,-33.1,54.41,3.75,0,-0.3,90.58
9/20/2015,10:55:54,14.19,0.757,7.12,-33.1,54.41,3.75,0,-0.4,90.35
9/20/2015,11:00:53,14.19,0.757,7.12,-32.9,54.02,3.73,0,-0.2,90.24
9/20/2015,11:05:53,14.22,0.757,7.12,-33.2,54.48,3.74,0,-0.3,91.06
9/20/2015,11:10:53,14.29,0.757,7.13,-33.4,54.43,3.75,0,-0.2,92.75
9/20/2015,11:15:53,14.31,0.757,7.13,-33.5,54.32,3.77,0,-0.4,93.68
9/20/2015,11:20:53,14.29,0.757,7.12,-33,53.95,3.76,0,-0.4,92.88
9/20/2015,11:25:53,14.25,0.757,7.1,-32,53.98,3.83,0,0.1,90.91
9/20/2015,11:30:53,14.22,0.757,7.1,-32,54.05,3.86,0,2.2,89.68
9/20/2015,11:35:53,14.22,0.757,7.1,-32.2,54.12,3.84,0,0.2,89.92
9/20/2015,11:40:53,14.22,0.757,7.12,-32.9,54.43,3.8,0,-0.2,90.68
9/20/2015,11:45:53,14.21,0.757,7.12,-33,54.51,3.75,0,-0.3,90.52
9/20/2015,11:50:53,14.21,0.757,7.12,-32.8,54.14,3.79,0,0.1,90.4
9/20/2015,11:55:53,14.23,0.757,7.12,-33,54.22,3.82,0,0.3,90.63
9/20/2015,12:00:53,14.23,0.757,7.12,-33,54.2,3.88,0,0,90.93
9/20/2015,12:05:53,14.23,0.757,7.12,-33.1,54.37,3.77,0,-0.3,91.08
9/20/2015,12:10:53,14.25,0.757,7.12,-33.2,53.65,3.78,0,-0.3,91.39
9/20/2015,12:15:53,14.26,0.757,7.12,-33.2,54.23,3.78,0,-0.3,91.91
9/20/2015,12:20:53,14.26,0.757,7.12,-33.1,53.91,3.77,0,-0.2,91.76
9/20/2015,12:25:53,14.3,0.757,7.12,-33.2,54.28,3.73,0,1.4,92.23
9/20/2015,12:30:53,14.48,0.757,7.13,-33.5,55.3,3.7,0,2.4,94.68
9/20/2015,12:35:53,14.56,0.757,7.13,-33.7,55.52,3.65,0,0.5,95.76
