Date,Time,DateTime,Temp,SpCond,SpCond_Corr,pH,pH_Corr,pHmV,Chloride,Choride_Corr,AmmoniumN,NitrateN,Turbidity+,Turbidity_Corr,DO,DO_Corr
9/21/2015,1:30:53,9/21/2015 1:30:53,13.9,0.765,0.731479549,7.12,7.096816856,-33.2,56.37,49.29407253,3.88,0,-0.2,-0.822522663,81.67,82.34040902
9/21/2015,1:35:53,9/21/2015 1:35:53,13.9,0.765,0.731434006,7.12,7.096792425,-33.2,56.39,49.30272876,3.86,0,-0.3,-0.923368467,81.69,82.36131989
9/21/2015,1:40:53,9/21/2015 1:40:53,13.9,0.765,0.731388462,7.12,7.09676801,-33.1,56.09,49.04474045,3.88,0,-0.2,-0.82421427,81.62,82.29223075
9/21/2015,1:45:53,9/21/2015 1:45:53,13.89,0.765,0.731342919,7.12,7.096743609,-33.2,56.73,49.56994861,3.94,0,0.5,-0.125060074,81.68,82.35314162
9/21/2015,1:50:53,9/21/2015 1:50:53,13.89,0.765,0.731297376,7.12,7.096719223,-33.2,56.63,49.4785916,3.88,0,-0.3,-0.925905877,81.66,82.33405248
9/21/2015,1:55:53,9/21/2015 1:55:53,13.89,0.765,0.731251833,7.12,7.096694852,-33.1,56.22,49.1291427,3.88,0,-0.2,-0.826751681,81.72,82.39496335
9/21/2015,2:00:53,9/21/2015 2:00:53,13.89,0.765,0.731206289,7.12,7.096670496,-33.3,56.52,49.37092627,3.85,0,-0.2,-0.827597484,81.61,82.28587421
9/21/2015,2:05:53,9/21/2015 2:05:53,13.88,0.765,0.731160746,7.12,7.096646155,-33.3,56.61,49.43781526,3.88,0,-0.3,-0.928443288,81.67,82.34678508
9/21/2015,2:10:54,9/21/2015 2:10:54,13.88,0.765,0.731115051,7.12,7.096621747,-33.3,56.52,49.35486504,3.83,0,-0.3,-0.929291911,81.67,82.34769898
9/21/2015,2:15:54,9/21/2015 2:15:54,13.88,0.765,0.731069508,7.12,7.096597435,-33.1,56.38,49.23038224,3.84,0,-0.2,-0.830137714,81.63,82.30860985
9/21/2015,2:20:53,9/21/2015 2:20:53,13.88,0.766,0.732024116,7.12,7.096573219,-33.1,56.33,49.18083947,3.86,0,-0.2,-0.830980698,81.63,82.30951768
9/21/2015,2:25:53,9/21/2015 2:25:53,13.87,0.766,0.731978573,7.12,7.096548937,-33.3,56.55,49.35581391,3.83,0,-0.4,-1.031826502,81.68,82.36042854
9/21/2015,2:30:54,9/21/2015 2:30:54,13.88,0.766,0.731932878,7.12,7.096524589,-33.3,56.51,49.31452569,3.83,0,-0.2,-0.832675125,81.63,82.31134244
9/21/2015,2:35:54,9/21/2015 2:35:54,13.88,0.766,0.731887335,7.12,7.096500336,-33.1,56.13,48.99067967,3.88,0,-0.4,-1.033520928,81.65,82.33225331
9/21/2015,2:40:53,9/21/2015 2:40:53,13.87,0.766,0.731841943,7.12,7.096476179,-33.3,56.63,49.39828477,3.9,0,-0.3,-0.934363912,81.68,82.36316114
9/21/2015,2:45:53,9/21/2015 2:45:53,13.87,0.766,0.7317964,7.12,7.096451955,-33.3,56.68,49.43181457,3.89,0,-0.2,-0.835209716,81.66,82.344072
9/21/2015,2:50:53,9/21/2015 2:50:53,13.87,0.766,0.731750857,7.12,7.096427746,-33.3,56.66,49.40718555,3.88,0,-0.2,-0.836055519,81.65,82.33498287
9/21/2015,2:55:53,9/21/2015 2:55:53,13.87,0.766,0.731705313,7.12,7.096403552,-33.1,56.24,49.05039262,3.88,0,-0.2,-0.836901323,81.62,82.30589373
9/21/2015,3:00:53,9/21/2015 3:00:53,13.87,0.766,0.73165977,7.12,7.096379373,-33.3,56.72,49.44098583,3.86,0,-0.2,-0.837747126,81.47,82.1568046
9/21/2015,3:05:53,9/21/2015 3:05:53,13.87,0.766,0.731614227,7.12,7.096355208,-33.1,56.4,49.16735227,3.88,0,0,-0.63859293,81.65,82.33771546
9/21/2015,3:10:53,9/21/2015 3:10:53,13.87,0.766,0.731568684,7.12,7.096331058,-33.3,56.7,49.40836554,3.89,0,0,-0.639438733,81.63,82.31862633
9/21/2015,3:15:53,9/21/2015 3:15:53,13.86,0.766,0.73152314,7.12,7.096306923,-33.3,56.59,49.30909738,3.92,0,-0.3,-0.940284537,81.53,82.21953719
9/21/2015,3:20:53,9/21/2015 3:20:53,13.86,0.766,0.731477597,7.12,7.096282802,-33.3,56.76,49.44213488,3.91,0,-0.2,-0.84113034,81.57,82.26044806
9/21/2015,3:25:53,9/21/2015 3:25:53,13.86,0.767,0.732432054,7.12,7.096258695,-33.1,56.51,49.22679939,3.92,0,0.2,-0.441976144,81.55,82.24135892
9/21/2015,3:30:53,9/21/2015 3:30:53,13.86,0.767,0.732386511,7.12,7.096234604,-33.3,56.79,49.45099994,3.9,0,-0.2,-0.842821948,81.64,82.33226979
9/21/2015,3:35:53,9/21/2015 3:35:53,13.86,0.767,0.732340967,7.12,7.096210526,-33.3,56.78,49.43470587,3.84,0,-0.2,-0.843667751,81.66,82.35318065
9/21/2015,3:40:53,9/21/2015 3:40:53,13.86,0.767,0.732295424,7.12,7.096186464,-33.1,56.54,49.2278048,3.89,0,-0.1,-0.744513555,81.63,82.32409152
9/21/2015,3:45:53,9/21/2015 3:45:53,13.85,0.767,0.732249881,7.12,7.096162416,-33.3,56.89,49.50985403,3.88,0,-0.2,-0.845359358,81.65,82.34500239
9/21/2015,3:50:53,9/21/2015 3:50:53,13.85,0.767,0.732204337,7.12,7.096138382,-33.1,56.28,48.99652634,3.89,0,-0.3,-0.946205162,81.64,82.33591325
9/21/2015,3:55:53,9/21/2015 3:55:53,13.85,0.767,0.732158794,7.12,7.096114363,-33.3,56.94,49.5352427,3.9,0,0,-0.647050965,81.66,82.35682412
9/21/2015,4:00:53,9/21/2015 4:00:53,13.85,0.767,0.732113251,7.12,7.096090358,-33.3,56.94,49.52722815,3.89,0,-0.1,-0.747896769,81.67,82.36773498
9/21/2015,4:05:53,9/21/2015 4:05:53,13.85,0.767,0.732067708,7.12,7.096066368,-33.3,57.09,49.64339136,3.84,0,-0.2,-0.848742572,81.63,82.32864585
9/21/2015,4:10:53,9/21/2015 4:10:53,13.85,0.767,0.732022164,7.12,7.096042393,-33.1,56.69,49.30429933,3.99,0,-0.2,-0.849588376,81.69,82.38955671
9/21/2015,4:15:53,9/21/2015 4:15:53,13.84,0.767,0.731976621,7.12,7.096018432,-33.3,56.97,49.52802976,3.9,0,-0.2,-0.850434179,81.71,82.41046758
9/21/2015,4:20:53,9/21/2015 4:20:53,13.84,0.767,0.731931078,7.12,7.095994485,-33.1,56.58,49.19738844,3.9,0,-0.1,-0.751279983,81.65,82.35137844
9/21/2015,4:25:53,9/21/2015 4:25:53,13.85,0.768,0.732885535,7.12,7.095970553,-33.2,56.84,49.40450079,3.87,0,-0.2,-0.852125786,81.64,82.34228931
9/21/2015,4:30:53,9/21/2015 4:30:53,13.85,0.767,0.731839991,7.12,7.095946635,-33.3,57.05,49.57017527,3.87,0,-0.2,-0.85297159,81.63,82.33320017
9/21/2015,4:35:53,9/21/2015 4:35:53,13.85,0.768,0.732794448,7.12,7.095922731,-33.1,56.59,49.18187687,3.94,0,-0.2,-0.853817393,81.59,82.29411104
9/21/2015,4:40:53,9/21/2015 4:40:53,13.84,0.768,0.732748905,7.12,7.095898842,-33.3,57.04,49.54589396,3.87,0,-0.2,-0.854663197,81.63,82.3350219
9/21/2015,4:45:53,9/21/2015 4:45:53,13.84,0.768,0.732703362,7.12,7.095874968,-33.2,56.71,49.2651997,3.85,0,-0.3,-0.955509,81.6,82.30593277
9/21/2015,4:50:53,9/21/2015 4:50:53,13.84,0.767,0.731657818,7.12,7.095851107,-33.3,57.07,49.55468075,3.93,0,-0.3,-0.956354804,81.64,82.34684363
9/21/2015,4:55:53,9/21/2015 4:55:53,13.84,0.768,0.732612275,7.12,7.095827261,-33.2,56.71,49.24933105,3.92,0,0.1,-0.557200607,81.69,82.3977545
9/21/2015,5:00:53,9/21/2015 5:00:53,13.84,0.768,0.732566732,7.12,7.09580343,-33.3,57.14,49.59649122,3.89,0,-0.2,-0.858046411,81.68,82.38866537
9/21/2015,5:05:53,9/21/2015 5:05:53,13.84,0.768,0.732521188,7.12,7.095779612,-33.3,56.76,49.2747568,3.83,0,-0.1,-0.758892214,81.59,82.29957623
9/21/2015,5:10:53,9/21/2015 5:10:53,13.83,0.768,0.732475645,7.13,7.103411686,-33.4,57.24,49.66302683,3.88,0,-0.2,-0.859738018,81.58,82.2904871
9/21/2015,5:15:53,9/21/2015 5:15:53,13.83,0.768,0.732430102,7.12,7.095732021,-33.3,56.79,49.2836551,3.88,0,-0.3,-0.960583821,81.68,82.39139796
9/21/2015,5:20:53,9/21/2015 5:20:53,13.83,0.768,0.732384559,7.12,7.095708246,-33.2,56.68,49.18497005,3.86,0,-0.2,-0.861429625,81.71,82.42230883
9/21/2015,5:25:53,9/21/2015 5:25:53,13.83,0.768,0.732339015,7.13,7.103333467,-33.4,57.15,49.56475098,3.87,0,-0.2,-0.862275428,81.61,82.32321969
9/21/2015,5:30:53,9/21/2015 5:30:53,13.83,0.768,0.732293472,7.12,7.09566074,-33.3,56.65,49.14442169,3.9,0,0.1,-0.563121232,81.63,82.34413056
9/21/2015,5:35:53,9/21/2015 5:35:53,13.83,0.768,0.732247929,7.12,7.095637009,-33.3,57.18,49.57351166,3.93,0,0.3,-0.363967035,81.68,82.39504142
9/21/2015,5:40:53,9/21/2015 5:40:53,13.83,0.768,0.732202386,7.12,7.095613292,-33.3,57.48,49.81281802,3.9,0,0,-0.664812839,81.67,82.38595229
9/21/2015,5:45:53,9/21/2015 5:45:53,13.82,0.768,0.732156842,7.13,7.103229394,-33.4,57.71,49.99432847,3.88,0,0,-0.665658642,81.65,82.36686315
9/21/2015,5:50:53,9/21/2015 5:50:53,13.82,0.768,0.732111299,7.13,7.103203414,-33.4,57.84,50.09336344,3.88,0,-0.2,-0.866504446,81.63,82.34777402
9/21/2015,5:55:53,9/21/2015 5:55:53,13.82,0.769,0.733065756,7.12,7.095542225,-33.3,57.53,49.82989987,3.87,0,-0.1,-0.767350249,81.68,82.39868488
9/21/2015,6:00:52,9/21/2015 6:00:52,13.82,0.769,0.733020364,7.13,7.103151589,-33.5,57.9,50.12661253,3.94,0,-0.2,-0.868193234,81.67,82.38959271
9/21/2015,6:05:53,9/21/2015 6:05:53,13.82,0.769,0.732974669,7.13,7.10312557,-33.5,58.03,50.22552462,3.93,0,-0.2,-0.869041856,81.71,82.43050661
9/21/2015,6:10:53,9/21/2015 6:10:53,13.82,0.769,0.732929126,7.13,7.103099653,-33.4,57.51,49.78933427,3.85,0,0.1,-0.56988766,81.69,82.41141748
9/21/2015,6:15:53,9/21/2015 6:15:53,13.82,0.769,0.732883583,7.13,7.103073751,-33.4,57.32,49.62493667,3.84,0,0,-0.670733463,81.76,82.48232835
9/21/2015,6:20:53,9/21/2015 6:20:53,13.81,0.769,0.732838039,7.13,7.103047865,-33.5,57.84,50.04482937,3.85,0,0,-0.671579267,81.74,82.46323921
9/21/2015,6:25:53,9/21/2015 6:25:53,13.81,0.769,0.732792496,7.13,7.103021994,-33.6,57.88,50.06965928,3.88,0,-0.2,-0.87242507,81.73,82.45415008
9/21/2015,6:30:53,9/21/2015 6:30:53,13.81,0.769,0.732746953,7.13,7.102996139,-33.6,57.76,49.96288232,3.89,0,0,-0.673270874,81.76,82.48506094
9/21/2015,6:35:53,9/21/2015 6:35:53,13.81,0.769,0.73270141,7.13,7.102970299,-33.4,57.14,49.44500778,3.9,0,-0.2,-0.874116678,81.82,82.54597181
9/21/2015,6:40:53,9/21/2015 6:40:53,13.81,0.769,0.732655866,7.13,7.102944475,-33.6,58.5,50.55513612,3.87,0,-0.4,-1.074962481,81.82,82.54688267
9/21/2015,6:45:53,9/21/2015 6:45:53,13.81,0.769,0.732610323,7.13,7.102918666,-33.4,57.67,49.86475642,3.85,0,-0.3,-0.975808285,81.91,82.63779354
9/21/2015,6:50:53,9/21/2015 6:50:53,13.81,0.769,0.73256478,7.13,7.102892873,-33.6,58.01,50.136121,3.93,0,0.2,-0.476654088,81.89,82.6187044
9/21/2015,6:55:53,9/21/2015 6:55:53,13.81,0.768,0.731519237,7.13,7.102867095,-33.4,57.65,49.83227433,3.88,0,-0.3,-0.977499892,81.99,82.71961527
9/21/2015,7:00:53,9/21/2015 7:00:53,13.81,0.768,0.731473693,7.13,7.102841332,-33.6,58.07,50.16923524,3.82,0,-0.4,-1.078345695,82.08,82.81052613
9/21/2015,7:05:53,9/21/2015 7:05:53,13.82,0.768,0.73142815,7.13,7.102815585,-33.4,57.65,49.816245,3.85,0,0,-0.679191499,82.15,82.881437
9/21/2015,7:10:54,9/21/2015 7:10:54,13.82,0.769,0.732382455,7.13,7.102789767,-33.6,57.82,49.94778042,3.81,0,-0.4,-1.080040121,82.25,82.9823509
9/21/2015,7:15:54,9/21/2015 7:15:54,13.82,0.769,0.732336912,7.13,7.102764051,-33.4,57.58,49.74274547,3.81,0,-0.3,-0.980885925,82.32,83.05326177
9/21/2015,7:20:53,9/21/2015 7:20:53,13.82,0.77,0.73329152,7.13,7.102738436,-33.6,57.85,49.95635648,3.81,0,-0.5,-1.181728909,82.51,83.24416959
9/21/2015,7:25:54,9/21/2015 7:25:54,13.82,0.77,0.733245825,7.13,7.102712664,-33.4,58.03,50.09597743,3.8,0,0.1,-0.582577532,82.56,83.2950835
9/21/2015,7:30:53,9/21/2015 7:30:53,13.82,0.77,0.733200434,7.13,7.102687079,-33.6,57.53,49.67780066,3.79,0,-0.2,-0.883420516,82.65,83.38599133
9/21/2015,7:35:53,9/21/2015 7:35:53,13.83,0.77,0.73315489,7.13,7.102661424,-33.7,58.37,50.35871176,3.84,0,-0.5,-1.18426632,82.74,83.47690219
9/21/2015,7:40:53,9/21/2015 7:40:53,13.83,0.77,0.733109347,7.13,7.102635784,-33.6,57.67,49.77665289,3.81,0,-0.5,-1.185112123,82.82,83.55781306
9/21/2015,7:45:53,9/21/2015 7:45:53,13.83,0.77,0.733063804,7.13,7.102610159,-33.8,58.03,50.06376819,3.79,0,-0.5,-1.185957927,82.92,83.65872392
9/21/2015,7:50:54,9/21/2015 7:50:54,13.84,0.77,0.733018109,7.13,7.102584465,-33.8,58.07,50.08847324,3.76,0,-0.4,-1.08680655,82.98,83.71963782
9/21/2015,7:55:53,9/21/2015 7:55:53,13.84,0.77,0.732972717,7.13,7.102558956,-33.6,57.45,49.5724386,3.8,0,-0.4,-1.087649534,83.02,83.76054565
9/21/2015,8:00:53,9/21/2015 8:00:53,13.84,0.77,0.732927174,7.13,7.102533377,-33.6,57.68,49.75291384,3.83,0,-0.5,-1.188495337,83.09,83.83145652
9/21/2015,8:05:53,9/21/2015 8:05:53,13.85,0.77,0.732881631,7.13,7.102507813,-33.6,57.82,49.85959863,3.81,0,-0.5,-1.189341141,83.09,83.83236738
9/21/2015,8:10:53,9/21/2015 8:10:53,13.86,0.77,0.732836088,7.13,7.102482264,-33.5,57.92,49.93348319,3.83,0,-0.3,-0.990186944,83.22,83.96327825
9/21/2015,8:15:53,9/21/2015 8:15:53,13.87,0.77,0.732790544,7.13,7.102456731,-33.6,57.58,49.64713345,3.77,0,-0.5,-1.191032748,83.24,83.98418911
9/21/2015,8:20:53,9/21/2015 8:20:53,13.88,0.771,0.733745001,7.13,7.102431213,-33.8,57.93,49.92564688,3.79,0,-0.4,-1.091878551,83.43,84.17509998
9/21/2015,8:25:53,9/21/2015 8:25:53,13.89,0.771,0.733699458,7.13,7.10240571,-33.6,57.53,49.59032937,3.81,0,-0.4,-1.092724355,83.47,84.21601084
9/21/2015,8:30:53,9/21/2015 8:30:53,13.9,0.771,0.733653915,7.13,7.102380222,-33.6,57.42,49.49240816,3.79,0,-0.5,-1.193570158,83.54,84.28692171
9/21/2015,8:35:53,9/21/2015 8:35:53,13.91,0.77,0.732608371,7.13,7.102354749,-33.6,57.23,49.3290973,3.8,0,-0.5,-1.194415962,83.6,84.34783257
9/21/2015,8:40:53,9/21/2015 8:40:53,13.92,0.771,0.733562828,7.13,7.102329292,-33.6,57.57,49.5992569,3.76,0,-0.5,-1.195261765,83.65,84.39874344
9/21/2015,8:45:53,9/21/2015 8:45:53,13.93,0.771,0.733517285,7.13,7.102303849,-33.6,57.34,49.40329273,3.8,0,-0.5,-1.196107569,83.82,84.5696543
9/21/2015,8:50:53,9/21/2015 8:50:53,13.94,0.771,0.733471741,7.13,7.102278422,-33.6,57.5,49.52618959,3.79,0,-0.4,-1.096953372,84.13,84.88056517
9/21/2015,8:55:53,9/21/2015 8:55:53,13.95,0.771,0.733426198,7.13,7.102253009,-33.8,57.77,49.73892273,3.76,0,-0.4,-1.097799176,84.29,85.04147604
9/21/2015,9:00:53,9/21/2015 9:00:53,13.96,0.771,0.733380655,7.13,7.102227612,-33.8,57.95,49.87803094,3.76,0,-0.4,-1.098644979,84.21,84.9623869
9/21/2015,9:05:53,9/21/2015 9:05:53,13.97,0.771,0.733335112,7.13,7.10220223,-33.6,57.78,49.73118823,3.84,0,-0.6,-1.299490783,84.33,85.08329777
9/21/2015,9:10:53,9/21/2015 9:10:53,13.97,0.771,0.733289568,7.13,7.102176863,-33.6,57.8,49.73957324,3.76,0,-0.5,-1.200336586,84.3,85.05420863
9/21/2015,9:15:53,9/21/2015 9:15:53,13.99,0.771,0.733244025,7.13,7.10215151,-33.8,57.18,49.22541701,3.76,0,-0.5,-1.20118239,84.55,85.3051195
9/21/2015,9:20:53,9/21/2015 9:20:53,14,0.771,0.733198482,7.13,7.102126173,-33.8,57.25,49.27472445,3.74,0,-0.5,-1.202028193,84.77,85.52603036
9/21/2015,9:25:53,9/21/2015 9:25:53,14.02,0.771,0.733152939,7.13,7.102100851,-33.6,55.57,47.89582891,3.84,0,-0.6,-1.302873997,85.15,85.90694123
9/21/2015,9:30:53,9/21/2015 9:30:53,14.04,0.771,0.733107395,7.13,7.102075544,-33.6,57.03,49.07954163,3.81,0,-0.5,-1.2037198,85.78,86.53785209
9/21/2015,9:35:53,9/21/2015 9:35:53,14.07,0.771,0.733061852,7.13,7.102050252,-33.7,57.37,49.34909909,3.77,0,-0.5,-1.204565604,86.25,87.00876296
9/21/2015,9:40:53,9/21/2015 9:40:53,14.08,0.771,0.733016309,7.13,7.102024975,-33.7,57.27,49.25969002,3.83,0,-0.4,-1.105411408,86.56,87.31967382
9/21/2015,9:45:53,9/21/2015 9:45:53,14.09,0.771,0.732970766,7.13,7.101999712,-33.7,57.4,49.35785829,3.79,0,-0.5,-1.206257211,86.55,87.31058469
9/21/2015,9:50:53,9/21/2015 9:50:53,14.08,0.771,0.732925222,7.13,7.101974465,-33.7,57.44,49.38261502,3.77,0,-0.5,-1.207103015,86.22,86.98149555
9/21/2015,9:55:53,9/21/2015 9:55:53,14.09,0.771,0.732879679,7.13,7.101949232,-33.8,57.91,49.75782,3.72,0,-0.4,-1.107948818,86.38,87.14240642
9/21/2015,10:00:53,9/21/2015 10:00:53,14.09,0.771,0.732834136,7.13,7.101924015,-33.9,57.55,49.4565409,3.77,0,0,-0.708794622,86.45,87.21331728
9/21/2015,10:05:53,9/21/2015 10:05:53,14.09,0.771,0.732788592,7.13,7.101898812,-33.8,57.26,49.21242119,3.75,0,0.1,-0.609640425,86.21,86.97422815
9/21/2015,10:10:53,9/21/2015 10:10:53,14.09,0.772,0.733743049,7.13,7.101873625,-33.6,56.79,48.82180267,3.78,0,-0.3,-1.010486229,86.05,86.81513902
9/21/2015,10:15:53,9/21/2015 10:15:53,14.09,0.772,0.733697506,7.13,7.101848452,-33.7,57.1,49.06651184,3.8,0,-0.5,-1.211332032,85.89,86.65604988
9/21/2015,10:20:53,9/21/2015 10:20:53,14.09,0.771,0.732651963,7.13,7.101823294,-33.8,57.1,49.05873523,3.8,0,0.1,-0.612177836,85.8,86.56696075
9/21/2015,10:25:53,9/21/2015 10:25:53,14.09,0.771,0.732606419,7.13,7.10179815,-33.8,57.22,49.1486351,3.87,0,-0.3,-1.013023639,85.78,86.54787161
9/21/2015,10:30:53,9/21/2015 10:30:53,14.09,0.771,0.732560876,7.13,7.101773022,-33.8,57.13,49.06760517,3.85,0,-0.5,-1.213869443,85.79,86.55878248
9/21/2015,10:35:54,9/21/2015 10:35:54,14.1,0.771,0.732515181,7.13,7.101747825,-33.6,56.74,48.74251043,3.8,0,-0.5,-1.214718065,85.94,86.70969638
9/21/2015,10:40:53,9/21/2015 10:40:53,14.12,0.771,0.73246979,7.13,7.10172281,-33.7,56.78,48.76737394,3.8,0,-0.5,-1.21556105,86.26,87.03060421
9/21/2015,10:45:53,9/21/2015 10:45:53,14.15,0.771,0.732424246,7.13,7.101697726,-33.8,56.79,48.7678041,3.79,0,-0.5,-1.216406853,86.94,87.71151507
9/21/2015,10:50:53,9/21/2015 10:50:53,14.19,0.771,0.732378703,7.13,7.101672657,-33.9,56.5,48.52432061,3.8,0,-0.6,-1.317252657,87.63,88.40242594
9/21/2015,10:55:54,9/21/2015 10:55:54,14.23,0.771,0.732333008,7.14,7.10914786,-34.1,56.87,48.8174101,3.72,0,-0.5,-1.21810128,88.48,89.25333984
9/21/2015,11:00:54,9/21/2015 11:00:54,14.28,0.771,0.732287465,7.14,7.109120613,-33.9,56.48,48.49275457,3.73,0,-0.6,-1.318947083,89.36,90.1342507
9/21/2015,11:05:53,9/21/2015 11:05:53,14.31,0.771,0.732242073,7.14,7.109093472,-34.2,57.54,49.34640318,3.66,0,-0.5,-1.219790067,90.06,90.83515853
9/21/2015,11:10:53,9/21/2015 11:10:53,14.34,0.771,0.73219653,7.14,7.109066257,-34.1,57.13,49.00552735,3.63,0,-0.5,-1.220635871,90.61,91.3860694
9/21/2015,11:15:53,9/21/2015 11:15:53,14.36,0.771,0.732150987,7.14,7.109039058,-34.4,57.82,49.55816625,3.66,0,-0.5,-1.221481674,91.12,91.89698026
9/21/2015,11:20:53,9/21/2015 11:20:53,14.38,0.771,0.732105444,7.14,7.109011875,-34.3,57.19,49.03876031,3.64,0,-0.4,-1.122327478,91.52,92.29789113
9/21/2015,11:25:53,9/21/2015 11:25:53,14.41,0.771,0.7320599,7.14,7.108984707,-34.3,57.37,49.17713464,3.67,0,-0.6,-1.323173281,91.84,92.618802
9/21/2015,11:30:53,9/21/2015 11:30:53,14.43,0.771,0.732014357,7.14,7.108957556,-34.3,57.57,49.33168032,3.67,0,-0.4,-1.124019085,92,92.77971286
9/21/2015,11:35:53,9/21/2015 11:35:53,14.46,0.771,0.731968814,7.14,7.108930421,-34.4,57.6,49.34821407,3.67,0,-0.4,-1.124864888,92.25,93.03062373
9/21/2015,11:40:53,9/21/2015 11:40:53,14.49,0.771,0.73192327,7.15,7.116383829,-34.6,57.85,49.54321695,3.66,0,-0.5,-1.225710692,92.53,93.31153459
9/21/2015,11:45:53,9/21/2015 11:45:53,14.52,0.772,0.732877727,7.15,7.116354529,-34.7,58.46,50.03012212,3.67,0,-0.2,-0.926556495,92.97,93.75244546
9/21/2015,11:50:53,9/21/2015 11:50:53,14.52,0.772,0.732832184,7.14,7.10884911,-34.5,57.66,49.37344472,3.66,0,0.2,-0.527402299,92.98,93.76335632
9/21/2015,11:55:53,9/21/2015 11:55:53,14.55,0.772,0.732786641,7.15,7.116295982,-34.5,57.72,49.41427639,3.66,0,-0.5,-1.228248102,93.25,94.03426719
9/21/2015,12:00:53,9/21/2015 12:00:53,14.58,0.772,0.732741097,7.15,7.116266734,-34.5,58.39,49.94952144,3.62,0,-0.6,-1.329093906,93.83,94.61517805
9/21/2015,12:05:53,9/21/2015 12:05:53,14.61,0.772,0.732695554,7.15,7.116237503,-34.6,57.22,48.99345957,3.68,0,-0.5,-1.229939709,94.16,94.94608892
9/21/2015,12:10:53,9/21/2015 12:10:53,14.64,0.772,0.732650011,7.15,7.11620829,-34.6,56.61,48.4915225,3.66,0,-0.6,-1.330785513,94.61,95.39699978
9/21/2015,12:15:53,9/21/2015 12:15:53,14.68,0.772,0.732604468,7.15,7.116179093,-34.7,57.23,48.98611709,3.6,0,12,11.26836868,94.93,95.71791065
9/21/2015,12:20:53,9/21/2015 12:20:53,14.71,0.771,0.731558924,7.15,7.116149914,-34.7,57.83,49.46429783,3.64,0,-0.3,-1.03247712,95.4,96.18882151
9/21/2015,12:25:53,9/21/2015 12:25:53,14.73,0.773,0.733513381,7.15,7.116120752,-34.8,58.58,50.06371663,3.62,0,-0.5,-1.233322923,95.58,96.36973238
9/21/2015,12:30:53,9/21/2015 12:30:53,14.75,0.773,0.733467838,7.15,7.116091606,-34.8,57.86,49.47294301,3.65,0,-0.5,-1.234168727,95.67,96.46064324
9/21/2015,12:35:53,9/21/2015 12:35:53,14.74,0.772,0.732422295,7.15,7.116062478,-34.8,57.34,49.04428829,3.65,0,-0.3,-1.03501453,95.43,96.22155411
9/21/2015,12:40:53,9/21/2015 12:40:53,14.74,0.772,0.732376751,7.15,7.116033367,-34.9,58.02,49.58676626,3.59,0,-0.3,-1.035860334,95.33,96.12246498
9/21/2015,12:45:53,9/21/2015 12:45:53,14.73,0.772,0.732331208,7.15,7.116004273,-34.8,57.89,49.4737624,3.63,0,-0.4,-1.136706137,95.1,95.89337584
9/21/2015,12:50:53,9/21/2015 12:50:53,14.72,0.773,0.733285665,7.15,7.115975196,-34.9,57.88,49.45785998,3.61,0,-0.4,-1.137551941,94.74,95.53428671
9/21/2015,12:55:53,9/21/2015 12:55:53,14.71,0.773,0.733240121,7.15,7.115946136,-34.7,57.39,49.05384216,3.57,0,-0.2,-0.938397745,94.64,95.43519757
9/21/2015,13:00:53,9/21/2015 13:00:53,14.7,0.773,0.733194578,7.15,7.115917093,-34.6,57.35,49.01378642,3.57,0,-0.4,-1.139243548,94.49,95.28610844
9/21/2015,13:05:53,9/21/2015 13:05:53,14.69,0.773,0.733149035,7.15,7.115888067,-34.8,57.54,49.15964204,3.62,0,-0.2,-0.940089352,94.16,94.9570193
9/21/2015,13:10:53,9/21/2015 13:10:53,14.67,0.773,0.733103492,7.15,7.115859058,-34.7,57.22,48.89332478,3.65,0,-0.5,-1.240935155,93.78,94.57793017
9/21/2015,13:15:53,9/21/2015 13:15:53,14.67,0.772,0.732057948,7.15,7.115830066,-34.5,56.92,48.6432818,3.63,0,-0.3,-1.041780959,93.69,94.48884103
9/21/2015,13:20:53,9/21/2015 13:20:53,14.66,0.773,0.733012405,7.15,7.115801091,-34.7,57.46,49.07181872,3.67,0,-0.5,-1.242626762,93.63,94.4297519
9/21/2015,13:25:53,9/21/2015 13:25:53,14.65,0.773,0.732966862,7.15,7.115772132,-34.5,57.12,48.78954512,3.67,0,-0.4,-1.143472566,93.33,94.13066276
9/21/2015,13:30:53,9/21/2015 13:30:53,14.64,0.773,0.732921319,7.14,7.108310678,-34.4,57.1,48.76574684,3.65,0,-0.4,-1.144318369,93.1,93.90157363
9/21/2015,13:35:53,9/21/2015 13:35:53,14.64,0.773,0.732875775,7.15,7.115714266,-34.5,57.09,48.75003071,3.68,0,-0.5,-1.245164173,93.06,93.86248449
9/21/2015,13:40:53,9/21/2015 13:40:53,14.63,0.772,0.731830232,7.15,7.115685359,-34.6,57.52,49.08939964,3.66,0,1.9,1.153990024,93.06,93.86339536
9/21/2015,13:45:53,9/21/2015 13:45:53,14.61,0.773,0.732784689,7.15,7.115656468,-34.6,57.98,49.45282465,3.65,0,2.6,1.85314422,92.49,93.29430622
9/21/2015,13:50:53,9/21/2015 13:50:53,14.59,0.773,0.732739146,7.14,7.108203745,-34.4,57.62,49.15464356,3.64,0,0,-0.747701583,91.99,92.79521709
9/21/2015,13:55:53,9/21/2015 13:55:53,14.58,0.773,0.732693602,7.14,7.108177051,-34.4,57.48,49.03401549,3.64,0,-0.1,-0.848547387,91.75,92.55612795
