"Plot Title: 20089046"
"#"	"Date Time, GMT-04:00"	"Full Range, μS/cm (LGR S/N: 20089046, SEN S/N: 20089046)"	"Temp, °C (LGR S/N: 20089046, SEN S/N: 20089046)"	"SpC, μS/cm (LGR S/N: 20089046)"	"Coupler Detached (LGR S/N: 20089046)"	"Coupler Attached (LGR S/N: 20089046)"	"Stopped (LGR S/N: 20089046)"	"End Of File (LGR S/N: 20089046)"
5091	11/28/17 07:04:05 AM	695.7	14.77	917.9				
5092	11/28/17 07:09:05 AM	695.7	14.78	917.6				
5093	11/28/17 07:14:05 AM	696.1	14.78	918.0				
5094	11/28/17 07:19:05 AM	696.1	14.78	918.0				
5095	11/28/17 07:24:05 AM	696.1	14.79	917.7				
5096	11/28/17 07:29:05 AM	696.1	14.79	917.6				
5097	11/28/17 07:34:05 AM	696.1	14.78	917.7				
5098	11/28/17 07:39:05 AM	696.1	14.79	917.4				
5099	11/28/17 07:44:05 AM	696.1	14.79	917.4				
5100	11/28/17 07:49:05 AM	696.1	14.78	917.5				
5101	11/28/17 07:54:05 AM	696.1	14.79	917.2				
5102	11/28/17 07:59:05 AM	695.7	14.78	916.9				
5103	11/28/17 08:04:05 AM	695.7	14.78	916.8				
5104	11/28/17 08:09:05 AM	696.1	14.77	917.5				
5105	11/28/17 08:14:05 AM	695.7	14.79	916.4				
5106	11/28/17 08:19:05 AM	696.1	14.79	916.9				
5107	11/28/17 08:24:05 AM	694.1	14.78	914.4				
5108	11/28/17 08:29:05 AM	695.7	14.78	916.4				
5109	11/28/17 08:34:05 AM	696.1	14.78	916.9				
5110	11/28/17 08:39:05 AM	696.1	14.77	917.0				
5111	11/28/17 08:44:05 AM	695.7	14.77	916.4				
5112	11/28/17 08:49:05 AM	695.7	14.77	916.4				
5113	11/28/17 08:54:05 AM	695.3	14.77	915.8				
5114	11/28/17 08:59:05 AM	695.3	14.77	915.7				
5115	11/28/17 09:04:05 AM	696.1	14.78	916.4				
5116	11/28/17 09:09:05 AM	695.7	14.78	915.8				
5117	11/28/17 09:14:05 AM	695.7	14.78	915.8				
5118	11/28/17 09:19:05 AM	695.7	14.79	915.5				
5119	11/28/17 09:24:05 AM	696.1	14.79	915.9				
5120	11/28/17 09:29:05 AM	696.1	14.79	915.8				
5121	11/28/17 09:34:05 AM	696.1	14.79	915.8				
5122	11/28/17 09:39:05 AM	695.3	14.80	914.4				
5123	11/28/17 09:44:05 AM	695.7	14.80	914.9				
5124	11/28/17 09:49:05 AM	695.7	14.80	914.8				
5125	11/28/17 09:54:05 AM	695.7	14.80	914.7				
5126	11/28/17 09:59:05 AM	695.3	14.79	914.4				
5127	11/28/17 10:04:05 AM	695.7	14.80	914.6				
5128	11/28/17 10:09:05 AM	696.4	14.80	915.4				
5129	11/28/17 10:14:05 AM	696.4	14.80	915.4				
5130	11/28/17 10:19:05 AM	696.0	14.80	914.8				
5131	11/28/17 10:24:05 AM	695.7	14.80	914.3				
5132	11/28/17 10:29:05 AM	695.7	14.78	914.7				
5133	11/28/17 10:34:05 AM	695.7	14.79	914.4				
5134	11/28/17 10:39:05 AM	695.7	14.80	914.1				
5135	11/28/17 10:44:05 AM	696.0	14.82	914.0				
5136	11/28/17 10:49:05 AM	695.3	14.83	912.7				
5137	11/28/17 10:54:05 AM	694.9	14.84	911.9				
5138	11/28/17 10:59:05 AM	696.8	14.86	913.9				
5139	11/28/17 11:04:05 AM	696.8	14.85	914.0				
5140	11/28/17 11:09:05 AM	697.5	14.86	914.7				
5141	11/28/17 11:14:05 AM	697.2	14.88	913.7				
5142	11/28/17 11:19:05 AM	697.2	14.88	913.7				
5143	11/28/17 11:24:05 AM	696.8	14.89	912.8				
5144	11/28/17 11:29:05 AM	697.5	14.89	913.7				
5145	11/28/17 11:34:05 AM	697.9	14.91	913.7				
5146	11/28/17 11:39:05 AM	697.9	14.93	913.2				
5147	11/28/17 11:44:05 AM	698.3	14.95	913.2				
5148	11/28/17 11:49:05 AM	699.0	14.96	913.8				
5149	11/28/17 11:54:05 AM	699.4	14.99	913.6				
5150	11/28/17 11:59:05 AM	699.7	15.03	913.0				
5151	11/28/17 12:04:05 PM	699.7	15.04	912.7				
5152	11/28/17 12:09:05 PM	700.1	15.05	912.9				
5153	11/28/17 12:14:05 PM	700.5	15.08	912.7				
5154	11/28/17 12:19:05 PM	700.5	15.09	912.4				
5155	11/28/17 12:24:05 PM	700.8	15.10	912.5				
5156	11/28/17 12:29:05 PM	702.0	15.12	913.5				
5157	11/28/17 12:34:05 PM	702.4	15.15	913.3				
5158	11/28/17 12:39:05 PM	702.3	15.17	912.6				
5159	11/28/17 12:44:05 PM	703.1	15.22	912.5				
5160	11/28/17 12:49:05 PM	703.8	15.25	912.7				
5161	11/28/17 12:54:05 PM	704.2	15.28	912.4				
5162	11/28/17 12:59:05 PM	704.9	15.33	912.2				
5163	11/28/17 01:04:05 PM	702.2	15.33	908.6				
5164	11/28/17 01:09:05 PM	705.3	15.35	912.1				
5165	11/28/17 01:14:05 PM	704.9	15.36	911.3				
5166	11/28/17 01:19:05 PM	706.1	15.36	912.7				
5167	11/28/17 01:24:05 PM	704.9	15.34	911.6				
5168	11/28/17 01:29:05 PM	704.5	15.31	911.6				
5169	11/28/17 01:34:05 PM	703.8	15.29	911.1				
5170	11/28/17 01:39:05 PM	704.5	15.33	911.1				
5171	11/28/17 01:44:05 PM	704.9	15.36	910.8				
5172	11/28/17 01:49:05 PM	705.3	15.39	910.6				
5173	11/28/17 01:54:05 PM	706.0	15.41	911.0				
5174	11/28/17 01:59:05 PM	706.0	15.42	910.7				
5175	11/28/17 02:04:05 PM	706.4	15.43	910.9				
5176	11/28/17 02:09:05 PM	706.4	15.44	910.6				
5177	11/28/17 02:14:05 PM	706.4	15.44	910.5				
5178	11/28/17 02:19:05 PM	706.4	15.43	910.7				
5179	11/28/17 02:24:05 PM	706.8	15.44	910.9				
5180	11/28/17 02:29:05 PM	706.4	15.43	910.6				
5181	11/28/17 02:34:05 PM	706.8	15.44	910.8				
5182	11/28/17 02:39:05 PM	706.8	15.44	910.7				
5183	11/28/17 02:44:05 PM	706.4	15.43	910.3				
5184	11/28/17 02:49:05 PM	706.4	15.43	910.3				
5185	11/28/17 02:54:05 PM	706.0	15.41	910.1				
5186	11/28/17 02:59:05 PM	706.0	15.41	910.1				
5187	11/28/17 03:04:05 PM	705.7	15.37	910.5				
5188	11/28/17 03:09:05 PM	705.3	15.36	910.1				
5189	11/28/17 03:14:05 PM	704.5	15.36	909.0				
5190	11/28/17 03:19:05 PM	705.3	15.35	910.2				
5191	11/28/17 03:24:05 PM	705.3	15.35	910.1				
5192	11/28/17 03:29:05 PM	704.9	15.35	909.5				
5193	11/28/17 03:34:05 PM	704.9	15.35	909.5				
5194	11/28/17 03:39:05 PM	704.9	15.35	909.4				
5195	11/28/17 03:44:05 PM	704.9	15.35	909.3				
5196	11/28/17 03:49:05 PM	705.3	15.34	910.0				
5197	11/28/17 03:54:05 PM	705.3	15.33	910.1				
5198	11/28/17 03:59:05 PM	704.9	15.31	910.0				
5199	11/28/17 04:04:05 PM	704.5	15.31	909.4				
5200	11/28/17 04:09:05 PM	704.6	15.30	909.7				
5201	11/28/17 04:14:05 PM	704.9	15.31	909.8				
5202	11/28/17 04:19:05 PM	704.9	15.30	909.9				
5203	11/28/17 04:24:05 PM	704.9	15.30	909.9				
5204	11/28/17 04:29:05 PM	705.0	15.28	910.4				
5205	11/28/17 04:34:05 PM	704.6	15.28	909.8				
5206	11/28/17 04:39:05 PM	704.9	15.29	909.9				
5207	11/28/17 04:44:05 PM	704.9	15.29	909.8				
5208	11/28/17 04:49:05 PM	704.6	15.28	909.5				
5209	11/28/17 04:54:05 PM	704.2	15.27	909.2				
5210	11/28/17 04:59:05 PM	703.8	15.25	909.0				
5211	11/28/17 05:04:05 PM	703.8	15.25	909.0				
5212	11/28/17 05:09:05 PM	704.2	15.25	909.4				
5213	11/28/17 05:14:05 PM	703.8	15.24	909.0				
5214	11/28/17 05:19:05 PM	703.1	15.22	908.5				
5215	11/28/17 05:24:05 PM	703.5	15.21	909.2				
5216	11/28/17 05:29:05 PM	702.7	15.21	908.1				
5217	11/28/17 05:34:05 PM	702.7	15.20	908.2				
5218	11/28/17 05:39:05 PM	702.7	15.18	908.6				
5219	11/28/17 05:44:05 PM	703.1	15.20	908.6				
5220	11/28/17 05:49:05 PM	703.1	15.18	909.0				
5221	11/28/17 05:54:05 PM	703.1	15.20	908.5				
5222	11/28/17 05:59:05 PM	702.7	15.20	907.9				
5223	11/28/17 06:04:05 PM	703.1	15.20	908.3				
5224	11/28/17 06:09:05 PM	702.7	15.20	907.7				
5225	11/28/17 06:14:05 PM	703.1	15.18	908.6				
5226	11/28/17 06:19:05 PM	703.1	15.18	908.5				
5227	11/28/17 06:24:05 PM	702.3	15.17	907.7				
5228	11/28/17 06:29:05 PM	702.3	15.17	907.6				
5229	11/28/17 06:34:05 PM	702.7	15.17	908.0				
5230	11/28/17 06:39:05 PM	702.3	15.17	907.4				
5231	11/28/17 06:44:05 PM	702.7	15.16	908.1				
5232	11/28/17 06:49:05 PM	702.7	15.15	908.3				
5233	11/28/17 06:54:05 PM	702.3	15.16	907.4				
5234	11/28/17 06:59:05 PM	702.4	15.15	907.7				
5235	11/28/17 07:04:05 PM	702.4	15.15	907.6				
5236	11/28/17 07:09:05 PM	702.4	15.15	907.6				
5237	11/28/17 07:14:05 PM	702.0	15.14	907.2				
5238	11/28/17 07:19:05 PM	702.0	15.14	907.1				
5239	11/28/17 07:24:05 PM	702.0	15.14	907.1				
5240	11/28/17 07:29:05 PM	701.6	15.14	906.5				
5241	11/28/17 07:34:05 PM	702.0	15.14	906.9				
5242	11/28/17 07:39:05 PM	701.6	15.14	906.3				
5243	11/28/17 07:44:05 PM	701.6	15.12	906.7				
5244	11/28/17 07:49:05 PM	701.6	15.12	906.6				
5245	11/28/17 07:54:05 PM	701.6	15.12	906.6				
5246	11/28/17 07:59:05 PM	701.6	15.12	906.5				
5247	11/28/17 08:04:05 PM	701.6	15.12	906.4				
5248	11/28/17 08:09:05 PM	701.6	15.12	906.3				
5249	11/28/17 08:14:05 PM	701.2	15.11	906.0				
5250	11/28/17 08:19:05 PM	701.6	15.11	906.4				
5251	11/28/17 08:24:05 PM	701.2	15.10	906.1				
5252	11/28/17 08:29:05 PM	700.8	15.10	905.5				
5253	11/28/17 08:34:05 PM	701.2	15.10	905.9				
5254	11/28/17 08:39:05 PM	701.6	15.10	906.4				
5255	11/28/17 08:44:05 PM	701.2	15.10	905.8				
5256	11/28/17 08:49:05 PM	701.2	15.09	905.9				
5257	11/28/17 08:54:05 PM	701.2	15.08	906.1				
5258	11/28/17 08:59:05 PM	700.9	15.08	905.6				
5259	11/28/17 09:04:05 PM	700.5	15.08	905.0				
5260	11/28/17 09:09:05 PM	700.9	15.07	905.7				
5261	11/28/17 09:14:05 PM	700.9	15.07	905.6				
5262	11/28/17 09:19:05 PM	700.5	15.07	905.0				
5263	11/28/17 09:24:05 PM	700.9	15.07	905.5				
5264	11/28/17 09:29:05 PM	700.5	15.07	904.9				
5265	11/28/17 09:34:05 PM	700.5	15.05	905.2				
5266	11/28/17 09:39:05 PM	700.1	15.07	904.2				
5267	11/28/17 09:44:05 PM	700.5	15.07	904.7				
5268	11/28/17 09:49:05 PM	700.5	15.07	904.6				
5269	11/28/17 09:54:05 PM	700.9	15.07	905.0				
5270	11/28/17 09:59:05 PM	700.9	15.05	905.4				
5271	11/28/17 10:04:05 PM	700.5	15.05	904.8				
5272	11/28/17 10:09:05 PM	700.5	15.07	904.3				
5273	11/28/17 10:14:05 PM	700.5	15.07	904.2				
5274	11/28/17 10:19:05 PM	700.1	15.07	903.6				
5275	11/28/17 10:24:05 PM	700.1	15.07	903.6				
5276	11/28/17 10:29:05 PM	700.1	15.07	903.5				
5277	11/28/17 10:34:05 PM	699.7	15.08	902.7				
5278	11/28/17 10:39:05 PM	700.5	15.07	903.9				
5279	11/28/17 10:44:05 PM	700.1	15.08	903.1				
5280	11/28/17 10:49:05 PM	700.5	15.08	903.5				
5281	11/28/17 10:54:05 PM	700.5	15.08	903.4				
5282	11/28/17 10:59:05 PM	700.9	15.07	904.1				
5283	11/28/17 11:04:05 PM	700.5	15.07	903.5				
5284	11/28/17 11:09:05 PM	700.5	15.07	903.4				
5285	11/28/17 11:14:05 PM	700.9	15.07	903.9				
5286	11/28/17 11:19:05 PM	700.5	15.08	903.1				
5287	11/28/17 11:24:05 PM	700.1	15.07	902.7				
5288	11/28/17 11:29:05 PM	700.1	15.07	902.6				
5289	11/28/17 11:34:05 PM	700.5	15.07	903.1				
5290	11/28/17 11:39:05 PM	700.5	15.07	903.0				
5291	11/28/17 11:44:05 PM	700.5	15.07	902.9				
5292	11/28/17 11:49:05 PM	700.1	15.07	902.3				
5293	11/28/17 11:54:05 PM	700.1	15.07	902.3				
5294	11/28/17 11:59:05 PM	700.1	15.05	902.6				
5295	11/29/17 12:04:05 AM	700.1	15.07	902.1				
5296	11/29/17 12:09:05 AM	700.1	15.05	902.5				
5297	11/29/17 12:14:05 AM	700.1	15.04	902.6				
5298	11/29/17 12:19:05 AM	700.1	15.04	902.6				
5299	11/29/17 12:24:05 AM	699.7	15.04	902.0				
5300	11/29/17 12:29:05 AM	700.1	15.05	902.2				
5301	11/29/17 12:34:05 AM	700.1	15.05	902.1				
5302	11/29/17 12:39:05 AM	700.1	15.04	902.3				
5303	11/29/17 12:44:05 AM	700.5	15.04	902.7				
5304	11/29/17 12:49:05 AM	699.7	15.05	901.4				
5305	11/29/17 12:54:05 AM	699.7	15.04	901.5				
5306	11/29/17 12:59:05 AM	699.7	15.04	901.5				
5307	11/29/17 01:04:05 AM	699.4	15.02	901.5				
5308	11/29/17 01:09:05 AM	699.4	15.03	901.2				
5309	11/29/17 01:14:05 AM	699.4	15.03	901.1				
5310	11/29/17 01:19:05 AM	699.4	15.03	901.0				
5311	11/29/17 01:24:05 AM	699.4	15.03	900.9				
5312	11/29/17 01:29:05 AM	699.7	15.03	901.3				
5313	11/29/17 01:34:05 AM	699.7	15.03	901.2				
5314	11/29/17 01:39:05 AM	699.4	15.02	901.0				
5315	11/29/17 01:44:05 AM	699.4	15.02	900.9				
5316	11/29/17 01:49:05 AM	699.4	15.02	900.8				
5317	11/29/17 01:54:05 AM	699.4	15.02	900.7				
5318	11/29/17 01:59:05 AM	699.0	15.02	900.1				
5319	11/29/17 02:04:05 AM	699.4	14.99	901.3				
5320	11/29/17 02:09:05 AM	699.0	14.97	901.1				
5321	11/29/17 02:14:05 AM	699.4	14.98	901.3				
5322	11/29/17 02:19:05 AM	699.8	14.98	901.8				
5323	11/29/17 02:24:05 AM	698.2	14.98	899.6				
5324	11/29/17 02:29:05 AM	698.3	14.96	900.1				
5325	11/29/17 02:34:05 AM	698.3	14.96	900.1				
5326	11/29/17 02:39:05 AM	699.0	14.96	900.9				
5327	11/29/17 02:44:05 AM	697.9	14.96	899.4				
5328	11/29/17 02:49:05 AM	698.6	14.96	900.2				
5329	11/29/17 02:54:05 AM	698.6	14.95	900.4				
5330	11/29/17 02:59:05 AM	698.6	14.95	900.3				
5331	11/29/17 03:04:05 AM	681.7	14.95	878.5				
5332	11/29/17 03:09:05 AM	699.0	14.95	900.7				
5333	11/29/17 03:14:05 AM	699.0	14.95	900.6				
5334	11/29/17 03:19:05 AM	698.7	14.92	900.8				
5335	11/29/17 03:24:05 AM	698.3	14.92	900.2				
5336	11/29/17 03:29:05 AM	698.3	14.92	900.2				
5337	11/29/17 03:34:05 AM	698.3	14.92	900.1				
5338	11/29/17 03:39:05 AM	698.3	14.93	899.8				
5339	11/29/17 03:44:05 AM	698.3	14.93	899.7				
5340	11/29/17 03:49:05 AM	697.9	14.91	899.6				
5341	11/29/17 03:54:05 AM	698.3	14.91	900.0				
5342	11/29/17 03:59:05 AM	698.3	14.92	899.7				
5343	11/29/17 04:04:05 AM	697.9	14.91	899.4				
5344	11/29/17 04:09:05 AM	697.9	14.90	899.5				
5345	11/29/17 04:14:05 AM	697.9	14.91	899.2				
5346	11/29/17 04:19:05 AM	697.1	14.89	898.6				
5347	11/29/17 04:24:05 AM	697.1	14.91	898.0				
5348	11/29/17 04:29:05 AM	697.9	14.91	899.0				
5349	11/29/17 04:34:05 AM	698.7	14.92	899.7				
5350	11/29/17 04:39:05 AM	698.3	14.92	899.1				
5351	11/29/17 04:44:05 AM	698.7	14.91	899.8				
5352	11/29/17 04:49:05 AM	698.3	14.89	899.7				
5353	11/29/17 04:54:05 AM	698.3	14.90	899.4				
5354	11/29/17 04:59:05 AM	698.3	14.90	899.3				
5355	11/29/17 05:04:05 AM	697.9	14.89	898.9				
5356	11/29/17 05:09:05 AM	698.3	14.90	899.2				
5357	11/29/17 05:14:05 AM	698.3	14.89	899.3				
5358	11/29/17 05:19:05 AM	698.3	14.89	899.2				
5359	11/29/17 05:24:05 AM	698.3	14.90	898.9				
5360	11/29/17 05:29:05 AM	697.9	14.89	898.6				
5361	11/29/17 05:34:05 AM	697.5	14.89	898.0				
5362	11/29/17 05:39:05 AM	698.3	14.90	898.7				
5363	11/29/17 05:44:05 AM	697.2	14.88	897.7				
5364	11/29/17 05:49:05 AM	697.9	14.89	898.3				
5365	11/29/17 05:54:05 AM	698.3	14.90	898.5				
5366	11/29/17 05:59:05 AM	697.5	14.86	898.3				
5367	11/29/17 06:04:05 AM	697.5	14.89	897.5				
5368	11/29/17 06:09:05 AM	696.8	14.89	896.6				
5369	11/29/17 06:14:05 AM	696.8	14.89	896.5				
5370	11/29/17 06:19:05 AM	696.4	14.88	896.1				
5371	11/29/17 06:24:05 AM	696.8	14.89	896.4				
5372	11/29/17 06:29:05 AM	696.4	14.90	895.6				
5373	11/29/17 06:34:05 AM	696.4	14.88	895.9				
5374	11/29/17 06:39:05 AM	696.8	14.89	896.1				
5375	11/29/17 06:44:05 AM	697.1	14.89	896.5				
5376	11/29/17 06:49:05 AM	697.2	14.88	896.7				
5377	11/29/17 06:54:05 AM	697.2	14.88	896.7				
5378	11/29/17 06:59:05 AM	696.8	14.86	896.5				
5379	11/29/17 07:04:05 AM	696.4	14.86	895.9				
5380	11/29/17 07:09:05 AM	696.4	14.86	895.9				
5381	11/29/17 07:14:05 AM	696.0	14.86	895.3				
5382	11/29/17 07:19:05 AM	695.6	14.86	894.7				
5383	11/29/17 07:24:05 AM	695.6	14.84	895.1				
5384	11/29/17 07:29:05 AM	695.6	14.85	894.8				
5385	11/29/17 07:34:05 AM	695.2	14.85	894.2				
5386	11/29/17 07:39:05 AM	696.4	14.84	895.9				
5387	11/29/17 07:44:05 AM	695.2	14.85	894.0				
5388	11/29/17 07:49:05 AM	696.4	14.85	895.5				
5389	11/29/17 07:54:05 AM	696.0	14.85	894.9				
5390	11/29/17 07:59:05 AM	696.0	14.84	895.1				
5391	11/29/17 08:04:05 AM	696.4	14.85	895.3				
5392	11/29/17 08:09:05 AM	696.4	14.86	895.0				
5393	11/29/17 08:14:05 AM	696.4	14.84	895.4				
5394	11/29/17 08:19:05 AM	682.1	14.86	876.5				
5395	11/29/17 08:24:05 AM	696.8	14.84	895.7				
5396	11/29/17 08:29:05 AM	696.8	14.83	895.9				
5397	11/29/17 08:34:05 AM	698.0	14.84	897.1				
5398	11/29/17 08:39:05 AM	697.6	14.84	896.5				
5399	11/29/17 08:44:05 AM	697.9	14.85	896.6				
5400	11/29/17 08:49:05 AM	697.6	14.84	896.4				
5401	11/29/17 08:54:05 AM	697.2	14.82	896.2				
5402	11/29/17 08:59:05 AM	697.6	14.83	896.5				
5403	11/29/17 09:04:05 AM	697.6	14.82	896.6				
5404	11/29/17 09:09:05 AM	697.6	14.82	896.5				
5405	11/29/17 09:14:05 AM	697.6	14.80	896.9				
5406	11/29/17 09:19:05 AM	697.2	14.80	896.3				
5407	11/29/17 09:24:05 AM	697.2	14.82	895.8				
5408	11/29/17 09:29:05 AM	697.2	14.82	895.7				
5409	11/29/17 09:34:05 AM	697.2	14.82	895.7				
5410	11/29/17 09:39:05 AM	697.2	14.83	895.4				
5411	11/29/17 09:44:05 AM	698.0	14.83	896.3				
5412	11/29/17 09:49:05 AM	698.0	14.84	896.0				
5413	11/29/17 09:54:05 AM	697.2	14.83	895.2				
5414	11/29/17 09:59:05 AM	697.6	14.84	895.4				
5415	11/29/17 10:04:05 AM	698.0	14.84	895.8				
5416	11/29/17 10:09:05 AM	697.6	14.84	895.2				
5417	11/29/17 10:14:05 AM	697.6	14.82	895.6				
5418	11/29/17 10:19:05 AM	697.6	14.83	895.3				
5419	11/29/17 10:24:05 AM	698.0	14.84	895.5				
5420	11/29/17 10:29:05 AM	697.6	14.85	894.7				
5421	11/29/17 10:34:05 AM	697.6	14.84	894.9				
5422	11/29/17 10:39:05 AM	698.3	14.86	895.3				
5423	11/29/17 10:44:05 AM	698.3	14.85	895.4				
5424	11/29/17 10:49:05 AM	697.6	14.85	894.4				
5425	11/29/17 10:54:05 AM	697.6	14.85	894.4				
5426	11/29/17 10:59:05 AM	697.6	14.85	894.3				
5427	11/29/17 11:04:05 AM	698.3	14.86	894.9				
5428	11/29/17 11:09:05 AM	697.9	14.88	893.9				
5429	11/29/17 11:14:05 AM	698.3	14.86	894.7				
5430	11/29/17 11:19:05 AM	698.3	14.85	894.9				
5431	11/29/17 11:24:05 AM	697.2	14.84	893.6				
5432	11/29/17 11:29:05 AM	697.9	14.86	894.0				
5433	11/29/17 11:34:05 AM	698.3	14.88	894.0				
5434	11/29/17 11:39:05 AM	698.3	14.89	893.7				
5435	11/29/17 11:44:05 AM	698.3	14.90	893.4				
5436	11/29/17 11:49:05 AM	698.3	14.91	893.1				
5437	11/29/17 11:54:05 AM	699.0	14.92	893.7				
5438	11/29/17 11:59:05 AM	698.3	14.90	893.2				
5439	11/29/17 12:04:05 PM	698.3	14.90	893.1				
5440	11/29/17 12:09:05 PM	699.0	14.93	893.3				
5441	11/29/17 12:14:05 PM	699.8	14.98	893.2				
5442	11/29/17 12:19:05 PM	700.2	14.99	893.4				
5443	11/29/17 12:24:05 PM	949.5	15.03	1,210.2				
5444	11/29/17 12:29:05 PM	703.2	15.07	895.3				
5445	11/29/17 12:34:05 PM	703.9	15.09	895.7				
5446	11/29/17 12:39:05 PM	704.3	15.11	895.7				
5447	11/29/17 12:44:05 PM	703.9	15.10	895.3				
5448	11/29/17 12:49:05 PM	704.3	15.11	895.5				
5449	11/29/17 12:54:05 PM	703.9	15.10	895.2				
5450	11/29/17 12:59:05 PM	703.6	15.08	895.1				
5451	11/29/17 01:04:05 PM	703.6	15.08	895.1				
5452	11/29/17 01:09:05 PM	702.8	15.05	894.6				
5453	11/29/17 01:14:05 PM	703.2	15.07	894.6				
5454	11/29/17 01:19:05 PM	703.2	15.07	894.6				
5455	11/29/17 01:24:05 PM	703.6	15.08	894.8				
5456	11/29/17 01:29:05 PM	702.8	15.07	893.9				
5457	11/29/17 01:34:05 PM	702.4	15.04	894.0				
5458	11/29/17 01:39:05 PM	702.4	15.03	894.1				
5459	11/29/17 01:44:05 PM	702.4	15.03	894.1				
5460	11/29/17 01:49:05 PM	702.4	15.02	894.2				
5461	11/29/17 01:54:05 PM	702.1	15.03	893.5				
5462	11/29/17 01:59:05 PM	702.1	15.02	893.7				
5463	11/29/17 02:04:05 PM	701.7	15.02	893.1				
5464	11/29/17 02:09:05 PM	702.1	15.03	893.3				
5465	11/29/17 02:14:05 PM	702.0	15.04	892.9				
5466	11/29/17 02:19:05 PM	702.4	15.05	893.1				
5467	11/29/17 02:24:05 PM	703.6	15.08	893.9				
5468	11/29/17 02:29:05 PM	703.9	15.12	893.3				
5469	11/29/17 02:34:05 PM	703.9	15.12	893.3				
5470	11/29/17 02:39:05 PM	703.9	15.12	893.2				
5471	11/29/17 02:44:05 PM	704.6	15.18	892.7				
5472	11/29/17 02:49:05 PM	704.3	15.16	892.7				
5473	11/29/17 02:54:05 PM	704.3	15.16	892.6				
5474	11/29/17 02:59:05 PM	704.3	15.16	892.5				
5475	11/29/17 03:04:05 PM	704.3	15.15	892.7				
5476	11/29/17 03:09:05 PM	704.3	15.16	892.4				
5477	11/29/17 03:14:05 PM	703.9	15.14	892.2				
5478	11/29/17 03:19:05 PM	703.9	15.14	892.2				
5479	11/29/17 03:24:05 PM	703.5	15.11	892.2				
5480	11/29/17 03:29:05 PM	703.5	15.11	892.2				
5481	11/29/17 03:34:05 PM	703.5	15.12	891.9				
5482	11/29/17 03:39:05 PM	703.5	15.11	892.0				
5483	11/29/17 03:44:05 PM	703.5	15.11	892.0				
5484	11/29/17 03:49:05 PM	703.5	15.10	892.1				
5485	11/29/17 03:54:05 PM	703.5	15.10	892.0				
5486	11/29/17 03:59:05 PM	703.5	15.14	891.1				
5487	11/29/17 04:04:05 PM	704.3	15.16	891.6				
5488	11/29/17 04:09:05 PM	703.9	15.16	891.0				
5489	11/29/17 04:14:05 PM	703.9	15.15	891.2				
5490	11/29/17 04:19:05 PM	703.5	15.14	890.8				
5491	11/29/17 04:24:05 PM	703.2	15.11	891.0				
5492	11/29/17 04:29:05 PM	703.2	15.10	891.1				
5493	11/29/17 04:34:05 PM	703.2	15.09	891.3				
5494	11/29/17 04:39:05 PM	702.4	15.07	890.6				
5495	11/29/17 04:44:05 PM	702.4	15.04	891.2				
5496	11/29/17 04:49:05 PM	701.7	15.02	890.7				
5497	11/29/17 04:54:05 PM	702.1	15.02	891.1				
5498	11/29/17 04:59:05 PM	701.7	15.03	890.3				
5499	11/29/17 05:04:05 PM	702.1	15.03	890.8				
5500	11/29/17 05:09:05 PM	701.7	15.03	890.2				
5501	11/29/17 05:14:05 PM	702.1	15.03	890.6				
5502	11/29/17 05:19:05 PM	701.3	15.02	889.8				
5503	11/29/17 05:24:05 PM	701.3	15.01	889.9				
5504	11/29/17 05:29:05 PM	701.3	15.01	889.8				
5505	11/29/17 05:34:05 PM	701.3	14.98	890.4				
5506	11/29/17 05:39:05 PM	700.9	14.98	889.8				
5507	11/29/17 05:44:05 PM	701.0	14.95	890.5				
5508	11/29/17 05:49:05 PM	700.9	14.97	889.9				
5509	11/29/17 05:54:05 PM	700.6	14.95	889.9				
5510	11/29/17 05:59:05 PM	700.6	14.95	889.8				
5511	11/29/17 06:04:05 PM	700.2	14.92	889.9				
5512	11/29/17 06:09:05 PM	700.6	14.93	890.1				
5513	11/29/17 06:14:05 PM	700.6	14.93	890.0				
5514	11/29/17 06:19:05 PM	700.2	14.92	889.7				
5515	11/29/17 06:24:05 PM	700.2	14.92	889.6				
5516	11/29/17 06:29:05 PM	700.2	14.91	889.8				
5517	11/29/17 06:34:05 PM	700.2	14.91	889.7				
5518	11/29/17 06:39:05 PM	700.2	14.90	889.8				
5519	11/29/17 06:44:05 PM	699.5	14.90	888.9				
5520	11/29/17 06:49:05 PM	699.5	14.86	889.7				
5521	11/29/17 06:54:05 PM	699.5	14.89	888.9				
5522	11/29/17 06:59:05 PM	699.5	14.89	888.9				
5523	11/29/17 07:04:05 PM	699.5	14.88	889.0				
5524	11/29/17 07:09:05 PM	699.5	14.88	888.9				
5525	11/29/17 07:14:05 PM	698.7	14.83	889.0				
5526	11/29/17 07:19:05 PM	698.7	14.88	887.8				
5527	11/29/17 07:24:05 PM	698.7	14.85	888.4				
5528	11/29/17 07:29:05 PM	699.1	14.86	888.6				
5529	11/29/17 07:34:05 PM	698.3	14.85	887.7				
5530	11/29/17 07:39:05 PM	698.3	14.84	887.9				
5531	11/29/17 07:44:05 PM	698.4	14.80	888.8				
5532	11/29/17 07:49:05 PM	698.3	14.84	887.7				
5533	11/29/17 07:54:05 PM	698.3	14.83	887.9				
5534	11/29/17 07:59:05 PM	698.3	14.84	887.6				
